datetime,temp,humidity,precip,windspeed,conditions
2023-01-02 08:00:00,16.30103185970559,83.79229092634932,0.1,5.458491097429987,Thunderstorm
2023-01-02 09:00:00,33.977710745066666,54.561780389892164,0.0,12.499114575431365,Rain
2023-01-02 10:00:00,34.31264066149119,62.503374924037054,0.0,6.814060865406379,Rain
2023-01-02 11:00:00,31.16794696232922,62.43435988096341,0.0,10.793376198981523,Clear
2023-01-02 12:00:00,21.092275383467413,69.44085174175277,0.1,1.611798246628298,Partially cloudy
2023-01-02 13:00:00,16.95344228012768,94.11659334239832,0.5,12.691787783326676,Partially cloudy
2023-01-02 14:00:00,28.684660530243136,53.03761460077199,0.0,11.035769801671648,Partially cloudy
2023-01-02 15:00:00,23.803049874792027,73.34154474712678,0.5,3.1757516769294853,Partially cloudy
2023-01-02 16:00:00,17.440764696895577,58.07141069054947,0.0,2.1792901461867995,Thunderstorm
2023-01-02 17:00:00,24.903538202225405,93.68044454343848,0.0,4.744385230884366,Rain
2023-01-02 18:00:00,15.687770422304368,55.098657712735886,0.0,14.641058790478565,Partially cloudy
2023-01-02 19:00:00,33.186408041575646,68.1620451062716,0.0,3.852473618505879,Thunderstorm
2023-01-02 20:00:00,20.17559963200034,83.20482431755727,0.1,6.8419081341995,Rain
2023-01-02 21:00:00,28.25044568707964,81.70494926123504,0.1,0.4503033857600447,Clear
2023-01-02 22:00:00,21.23422152178822,69.02278866022695,0.0,5.958412943493488,Clear
2023-01-02 23:00:00,25.401360423556216,65.59358755787233,0.0,8.569800231496542,Thunderstorm
2023-01-03 00:00:00,25.934205586865595,67.89255703487918,0.5,14.296869187619476,Rain
2023-01-03 01:00:00,18.69708911051054,61.89243184213877,1.0,7.751040674100967,Partially cloudy
2023-01-03 02:00:00,34.39169255529117,59.23998224180599,0.0,12.286609892665316,Rain
2023-01-03 03:00:00,30.50265646722229,71.73678639015004,2.0,8.206914638533508,Partially cloudy
2023-01-03 04:00:00,33.78997883128378,62.08401902304233,0.0,0.6117752015327715,Thunderstorm
2023-01-03 05:00:00,32.89654700855297,62.935774920376254,0.0,4.725124127846611,Partially cloudy
2023-01-03 06:00:00,26.957999576221702,79.55402285635506,0.5,8.633242617466548,Thunderstorm
2023-01-03 07:00:00,33.437484700462335,93.58417992649515,0.0,14.258909488966864,Rain
2023-01-03 08:00:00,16.76985004103839,77.16367402517187,0.0,12.8869553962685,Rain
2023-01-03 09:00:00,18.919657248382904,53.46407601792348,0.0,3.4253342126827144,Partially cloudy
2023-01-03 10:00:00,15.90454577821076,53.40126262343301,0.5,3.3016474502874527,Rain
2023-01-03 11:00:00,21.506606615265287,92.81404493805047,0.5,3.0175945067085115,Partially cloudy
2023-01-03 12:00:00,22.77354579378964,63.37808556383001,0.0,13.837483444537547,Rain
2023-01-03 13:00:00,20.426980635477918,54.143014373711395,0.0,12.78999229652581,Clear
2023-01-03 14:00:00,31.57475018303859,76.95700642176718,0.0,11.623251483794231,Partially cloudy
2023-01-03 15:00:00,22.135066533871786,78.06419502306197,0.0,5.891026713363414,Thunderstorm
2023-01-03 16:00:00,20.618690193747614,79.18271690534097,0.0,7.565710564481502,Clear
2023-01-03 17:00:00,25.853921663164968,62.03309125358936,0.1,6.964976171927292,Thunderstorm
2023-01-03 18:00:00,17.818484499495252,50.679980789651374,0.0,3.8009716133905895,Rain
2023-01-03 19:00:00,31.043939615080795,93.42569162545124,0.0,7.575420692231504,Clear
2023-01-03 20:00:00,16.491012873595416,61.29018705609961,0.0,0.45744821779131695,Rain
2023-01-03 21:00:00,34.73773873201034,80.42118296236464,0.0,1.9771556024618875,Partially cloudy
2023-01-03 22:00:00,30.444895385933147,81.79834414454193,1.0,13.298843942534196,Thunderstorm
2023-01-03 23:00:00,18.974313630683447,77.45033376857685,0.0,11.27519650547135,Rain
2023-01-04 00:00:00,15.110442342472048,64.08083273961417,0.0,6.343026135886306,Thunderstorm
2023-01-04 01:00:00,31.309228569096682,62.19933141938296,0.0,7.757255434258158,Thunderstorm
2023-01-04 02:00:00,29.137146876952343,76.89507272162164,0.0,5.549983289399662,Rain
2023-01-04 03:00:00,29.580143360819747,88.97430351252612,0.0,11.111698007410087,Partially cloudy
2023-01-04 04:00:00,30.425406933718914,92.6030178015528,0.0,11.762807688481194,Thunderstorm
2023-01-04 05:00:00,16.480893034681806,54.765761198169095,0.0,11.449277853047386,Rain
2023-01-04 06:00:00,22.169314570885454,56.9672875668974,0.0,10.839175872516744,Partially cloudy
2023-01-04 07:00:00,17.317381190502594,92.51313164523859,0.0,3.0675650803919376,Rain
2023-01-04 08:00:00,32.26206851751187,83.14408527506566,0.0,5.069549688607181,Partially cloudy
2023-01-04 09:00:00,27.46596253655116,89.73472211733979,2.0,7.047681524755124,Thunderstorm
2023-01-04 10:00:00,21.617960497052984,59.11846853609044,0.0,4.9618948714148345,Clear
2023-01-04 11:00:00,16.27116700572047,76.44136419992309,0.0,11.324103002374935,Rain
2023-01-04 12:00:00,21.219646434313244,81.55128174878631,0.0,4.94030286374932,Thunderstorm
2023-01-04 13:00:00,21.503666440534943,80.60503484511378,0.0,2.0734813017800575,Rain
2023-01-04 14:00:00,29.59212356676128,68.36682608900142,0.1,5.985606780724561,Rain
2023-01-04 15:00:00,27.751149427104263,50.69277012610888,0.0,14.698716491735706,Partially cloudy
2023-01-04 16:00:00,32.744254851526534,76.23167255619184,0.1,3.388221194003638,Rain
2023-01-04 17:00:00,24.444298503238986,61.38956926308239,0.0,9.182379884148435,Partially cloudy
2023-01-04 18:00:00,17.391884918766035,70.26144107643006,0.0,6.494595747595595,Thunderstorm
2023-01-04 19:00:00,29.2648957444599,93.09114567877178,0.1,1.0653685147398995,Rain
2023-01-04 20:00:00,30.21570097233795,67.95658929390956,0.0,7.318149089970892,Thunderstorm
2023-01-04 21:00:00,26.225543951389923,87.7910722998992,0.0,10.532464929724688,Clear
2023-01-04 22:00:00,30.41934359909122,58.4843272587163,0.0,7.698299637417281,Thunderstorm
2023-01-04 23:00:00,24.875911927287817,80.2607224111263,0.1,13.081590956198715,Rain
2023-01-05 00:00:00,25.45465658763988,93.96531294975246,0.0,4.33405524986374,Clear
2023-01-05 01:00:00,23.550820367170992,54.585189539282155,0.5,1.293737569559474,Partially cloudy
2023-01-05 02:00:00,15.508382534881903,50.37439740022364,0.0,14.048484174870092,Clear
2023-01-05 03:00:00,17.157828539866088,69.51122566846765,0.5,5.672945242923285,Rain
2023-01-05 04:00:00,15.628583713734685,54.168146737311524,0.0,8.6460832718045,Rain
2023-01-05 05:00:00,27.72820822527561,83.67729573543042,0.1,11.88004689195294,Thunderstorm
2023-01-05 06:00:00,21.287119621526536,91.15468987318515,0.0,4.864704958133709,Partially cloudy
2023-01-05 07:00:00,25.171413823294056,69.53094377189414,1.0,10.742468072664167,Rain
2023-01-05 08:00:00,33.15132947852186,61.64202389699484,0.0,2.0312827472674204,Rain
2023-01-05 09:00:00,19.9858445829775,69.54814935529744,0.0,4.369406208082579,Partially cloudy
2023-01-05 10:00:00,23.207658460712594,82.55515180325006,0.0,2.1706595420477988,Partially cloudy
2023-01-05 11:00:00,30.111022770860973,50.40743727111669,0.0,12.168458376020368,Thunderstorm
2023-01-05 12:00:00,19.57596330983245,76.52542952681137,0.0,3.3397385284017806,Clear
2023-01-05 13:00:00,16.53959819657586,77.59812581993205,1.0,10.761053331078154,Partially cloudy
2023-01-05 14:00:00,20.79502905827536,78.69597111031709,2.0,14.14947595868479,Rain
2023-01-05 15:00:00,18.22442574508009,60.89099359913948,0.0,7.9165831360331556,Partially cloudy
2023-01-05 16:00:00,33.59395304685146,82.13237255201571,1.0,8.100437883910315,Rain
2023-01-05 17:00:00,31.16240759128834,54.112616884929935,0.0,6.915503521467181,Thunderstorm
2023-01-05 18:00:00,27.66807513020847,58.967165141006035,0.0,4.888352150904641,Clear
2023-01-05 19:00:00,32.429211803754356,89.48615209945169,0.1,7.1348254638737565,Thunderstorm
2023-01-05 20:00:00,31.07344153798229,83.24254178269548,0.0,9.042112984001392,Partially cloudy
2023-01-05 21:00:00,18.731401177720716,50.61854993051054,2.0,14.78987358255989,Rain
2023-01-05 22:00:00,32.85117996979956,61.17693171664101,0.0,14.066468389773362,Partially cloudy
2023-01-05 23:00:00,25.786844838313016,59.64829173469241,0.0,12.932294374396827,Partially cloudy
2023-01-06 00:00:00,31.14880310328125,62.186284761663764,0.0,13.336958035572875,Partially cloudy
2023-01-06 01:00:00,32.92182599846986,61.14018966259489,0.0,7.017737749380644,Partially cloudy
2023-01-06 02:00:00,21.360069499437277,52.81368330842806,0.0,9.861664907661972,Clear
2023-01-06 03:00:00,17.201038490553536,70.65232324685692,2.0,13.426000844043212,Rain
2023-01-06 04:00:00,19.558703250838832,82.97300636537743,0.5,5.894261474870296,Partially cloudy
2023-01-06 05:00:00,23.542155772525128,77.30292761228463,0.1,14.426437175182032,Rain
2023-01-06 06:00:00,31.36029531844986,80.27922508691358,0.0,6.236790931037745,Clear
2023-01-06 07:00:00,32.21461166512687,53.651713034130765,0.0,9.016239980898234,Rain
2023-01-06 08:00:00,15.139042610623815,92.81708195795542,0.0,10.647070699085578,Rain
2023-01-06 09:00:00,25.214946051551316,87.73213252293613,0.0,14.258880196139074,Clear
2023-01-06 10:00:00,23.348220062975578,86.22906433230483,0.0,3.669244110783991,Partially cloudy
2023-01-06 11:00:00,19.442156209414605,87.03427122687954,0.1,11.191964673579633,Rain
2023-01-06 12:00:00,17.397307346673657,91.97197286597427,0.0,7.812233792161233,Thunderstorm
2023-01-06 13:00:00,21.75230342807256,74.4914284751164,0.0,4.028357109309616,Rain
2023-01-06 14:00:00,33.858194078250385,59.01269080404317,0.0,11.649102596945859,Partially cloudy
2023-01-06 15:00:00,21.464058640415104,77.75526235336434,0.0,8.283334202607698,Thunderstorm
2023-01-06 16:00:00,25.37581243486732,83.42966721505726,0.0,9.914607309745136,Partially cloudy
2023-01-06 17:00:00,29.060379177903556,83.20628270093114,1.0,4.843516028668516,Rain
2023-01-06 18:00:00,22.27259204758588,73.4652060875096,0.0,7.219109277414075,Clear
2023-01-06 19:00:00,34.435641654419214,53.08064237001101,0.5,9.260313764821007,Partially cloudy
2023-01-06 20:00:00,34.24894589884222,66.70008222935576,0.0,6.07366221404766,Partially cloudy
2023-01-06 21:00:00,20.035645916507285,91.43449738085107,0.0,2.97558809771552,Clear
2023-01-06 22:00:00,24.94497011784771,76.30020093908416,0.0,14.42460738472956,Rain
2023-01-06 23:00:00,21.017566196335395,74.22493744650711,0.5,7.672013100639261,Partially cloudy
2023-01-07 00:00:00,20.696809887549353,62.09840814719871,0.1,11.008805554315508,Rain
2023-01-07 01:00:00,15.737738947090655,66.58020139624605,0.0,6.165707903340872,Rain
2023-01-07 02:00:00,27.191286679597937,90.29057401189262,0.0,5.326976460385745,Rain
2023-01-07 03:00:00,25.05358046457723,79.9908371387076,0.0,6.107464477006875,Clear
2023-01-07 04:00:00,16.029575024999787,85.43241620385498,0.0,6.1379496567847465,Rain
2023-01-07 05:00:00,20.57292928473223,70.44554403804449,1.0,8.162701739129304,Rain
2023-01-07 06:00:00,33.165317719333075,78.36112487552711,0.0,8.152048049720447,Thunderstorm
2023-01-07 07:00:00,19.79123781333945,61.17726239344434,0.0,7.457307238243075,Thunderstorm
2023-01-07 08:00:00,17.897897441824462,81.74573736275688,0.0,2.0217867737615713,Thunderstorm
2023-01-07 09:00:00,24.78905520555126,69.24206001665019,0.0,7.441132177507967,Partially cloudy
2023-01-07 10:00:00,34.71300908221201,69.91454816666355,0.0,2.536558506309772,Partially cloudy
2023-01-07 11:00:00,19.84110543023001,79.21950460595967,0.0,1.8920367944364775,Thunderstorm
2023-01-07 12:00:00,28.442710948117572,92.1326279661017,0.1,13.989685760117517,Clear
2023-01-07 13:00:00,30.23239230657435,52.88028559738794,0.1,9.074250197215564,Clear
2023-01-07 14:00:00,19.752750879847994,87.11344568061534,0.0,9.892350871868764,Thunderstorm
2023-01-07 15:00:00,29.56432697223719,63.157239968548694,0.5,6.026905055000457,Partially cloudy
2023-01-07 16:00:00,22.355662654385064,69.97637545278701,0.0,13.634713378722964,Partially cloudy
2023-01-07 17:00:00,27.64611661187159,50.9860997948754,0.0,9.568957343694983,Clear
2023-01-07 18:00:00,27.670594215217896,63.54707350254409,0.0,11.537548042853812,Rain
2023-01-07 19:00:00,25.71549368149517,72.61840591835588,0.0,5.528437035415708,Clear
2023-01-07 20:00:00,16.805795401088165,52.527923480634755,0.0,14.400178212286882,Rain
2023-01-07 21:00:00,31.70604991178476,72.09930782224242,0.0,12.306919352374726,Partially cloudy
2023-01-07 22:00:00,21.415601299434716,91.71997829862923,0.0,12.809226945218155,Partially cloudy
2023-01-07 23:00:00,18.730370207997083,54.742694814851234,2.0,2.5829140113863143,Thunderstorm
2023-01-08 00:00:00,15.815502831095278,84.3998327633977,0.0,4.0644481180682925,Partially cloudy
2023-01-08 01:00:00,26.817858863764837,68.43519740191967,0.0,4.284398995253656,Rain
2023-01-08 02:00:00,28.55128723684565,79.4828171535952,0.0,4.063638348703067,Clear
2023-01-08 03:00:00,15.331756578557123,61.710646909335324,0.0,12.831122431564319,Thunderstorm
2023-01-08 04:00:00,25.24186116598562,57.177151814361125,0.0,0.47827192812888164,Rain
2023-01-08 05:00:00,19.529915503958758,57.22081764220519,0.5,1.1414998347116145,Clear
2023-01-08 06:00:00,27.903455808188998,53.17213755394151,0.0,4.108723059448556,Clear
2023-01-08 07:00:00,18.487328580099827,58.35410172055594,0.0,2.9980946197416545,Clear
2023-01-08 08:00:00,28.81875476204932,79.88987232450357,0.0,3.4778942082427253,Partially cloudy
2023-01-08 09:00:00,22.734706926010748,89.67607753295786,0.0,11.9691478387995,Clear
2023-01-08 10:00:00,33.73459977473469,86.63565585160228,0.0,8.446898908380703,Partially cloudy
2023-01-08 11:00:00,17.750418882919867,80.83104394435179,0.0,0.0865599193945199,Clear
2023-01-08 12:00:00,21.82132702100517,54.96943385349962,0.0,6.439841485562929,Clear
2023-01-08 13:00:00,17.269470424811782,63.013435083317745,0.0,6.118273902755384,Partially cloudy
2023-01-08 14:00:00,33.49387236557126,63.941309389511105,0.0,1.709179041668153,Partially cloudy
2023-01-08 15:00:00,32.54678706761962,61.24806258789295,2.0,10.142126829021857,Rain
2023-01-08 16:00:00,20.15883255430311,73.17525468693754,0.0,10.531457825692366,Clear
2023-01-08 17:00:00,28.19968092068358,74.09992166958527,0.5,10.813398285781465,Partially cloudy
2023-01-08 18:00:00,31.344444004024318,66.05986888269996,0.1,10.927064183378882,Rain
2023-01-08 19:00:00,26.10401623198925,65.92051214313962,0.0,0.000792403984452017,Rain
2023-01-08 20:00:00,25.59301156712013,87.28500190577367,0.0,14.308812057700832,Partially cloudy
2023-01-08 21:00:00,19.837045818009035,85.51817817438585,0.0,12.213131505819947,Clear
2023-01-08 22:00:00,16.862055356117985,63.850812425633556,0.0,13.559725448839279,Rain
2023-01-08 23:00:00,32.944315159066534,91.12047997429667,0.0,0.23464942961151203,Clear
2023-01-09 00:00:00,33.00836114326661,92.87667576511276,0.1,14.007881936786092,Clear
2023-01-09 01:00:00,27.66202914546536,64.70341439135184,1.0,12.146827930321571,Rain
2023-01-09 02:00:00,21.780595820974014,65.94912269568746,0.0,12.558287144380479,Partially cloudy
2023-01-09 03:00:00,21.984191492253217,72.75353690398815,0.0,1.3993107708295276,Clear
2023-01-09 04:00:00,29.519113577404788,92.35043656401531,0.0,11.081670433778966,Thunderstorm
2023-01-09 05:00:00,32.94220519905154,89.43437449140401,0.5,14.398750344631365,Partially cloudy
2023-01-09 06:00:00,32.741728485302346,54.61555831626154,0.0,10.178210121272409,Rain
2023-01-09 07:00:00,30.597510917152476,67.67288344721374,0.0,8.558421069369096,Thunderstorm
2023-01-09 08:00:00,27.840632923085757,74.90170353873972,0.1,14.184445166234955,Clear
2023-01-09 09:00:00,16.682799299900978,72.64096126481931,0.0,6.64405682601654,Partially cloudy
2023-01-09 10:00:00,18.232574281892276,58.72383805716017,1.0,8.98940349465718,Thunderstorm
2023-01-09 11:00:00,32.97108377054158,88.64675470256697,0.0,7.145074402415493,Partially cloudy
2023-01-09 12:00:00,27.1285811931918,80.46233523485768,0.0,13.992693320404488,Clear
2023-01-09 13:00:00,15.183941032332593,87.70587686833116,1.0,1.141270901482609,Partially cloudy
2023-01-09 14:00:00,17.02943085732064,88.64439257072624,0.0,7.516795512380223,Thunderstorm
2023-01-09 15:00:00,28.270035382161115,83.67601341495829,0.0,10.304286620781575,Partially cloudy
2023-01-09 16:00:00,15.101231676924375,69.76447705623728,0.0,11.878598076333553,Rain
2023-01-09 17:00:00,18.216161028349973,77.47460397569411,0.0,8.745279711662045,Rain
2023-01-09 18:00:00,25.974675787331723,57.21644327538844,0.0,13.63376616182181,Thunderstorm
2023-01-09 19:00:00,28.837903953853864,80.31404378637085,0.0,14.129871703258075,Partially cloudy
2023-01-09 20:00:00,28.03922519005201,58.06639650826763,0.0,0.9647883479037528,Thunderstorm
2023-01-09 21:00:00,19.485386189211198,81.22773157295705,0.0,6.035558093120615,Partially cloudy
2023-01-09 22:00:00,29.24358442695072,60.33191723392859,0.1,0.3518853258173166,Clear
2023-01-09 23:00:00,19.744981749936002,55.2898085067599,0.5,4.941249860616644,Rain
2023-01-10 00:00:00,21.507993963185356,57.437802056433085,0.0,8.053023269559032,Clear
2023-01-10 01:00:00,29.92982810236048,50.08964608485816,0.0,13.661923957649233,Partially cloudy
2023-01-10 02:00:00,27.992657980944294,82.34328280340887,0.0,12.698314836981043,Clear
2023-01-10 03:00:00,31.98446820988356,82.95804720762706,0.0,1.9124959000797859,Thunderstorm
2023-01-10 04:00:00,28.15225784600687,73.17200074609667,0.1,1.3954556211134355,Thunderstorm
2023-01-10 05:00:00,26.36617206670943,57.26132604749227,0.1,8.839010081350006,Partially cloudy
2023-01-10 06:00:00,16.87349535656185,53.75994518798104,0.0,7.98176958688174,Rain
2023-01-10 07:00:00,22.35431606118867,50.86080348967791,0.0,3.9956646214503575,Thunderstorm
2023-01-10 08:00:00,20.30404735363451,57.458667963434934,0.0,13.491796268307528,Rain
2023-01-10 09:00:00,19.87979286758167,90.08849907424161,0.0,13.910496141923302,Partially cloudy
2023-01-10 10:00:00,34.46021109504891,60.86915787657568,0.0,6.03917157510244,Rain
2023-01-10 11:00:00,22.861954493335208,65.9422097247747,2.0,13.354538356702804,Partially cloudy
2023-01-10 12:00:00,32.84093110354227,54.740546801659995,0.1,5.75923341394459,Clear
2023-01-10 13:00:00,27.622772519945258,60.00625871366766,0.0,11.052252477445503,Partially cloudy
2023-01-10 14:00:00,30.896226070832967,73.36510568510923,0.0,7.139133263215863,Clear
2023-01-10 15:00:00,25.052741862103844,77.34887073930437,1.0,1.838747347607745,Partially cloudy
2023-01-10 16:00:00,26.53807769252718,61.0408541374795,0.0,13.919013018555322,Thunderstorm
2023-01-10 17:00:00,24.850353876377277,52.59794716513027,0.0,6.811448900663049,Thunderstorm
2023-01-10 18:00:00,18.90485975596089,67.59647911073294,0.0,11.017305604836055,Rain
2023-01-10 19:00:00,29.44904230523011,60.539151691685035,0.5,5.507607216469382,Partially cloudy
2023-01-10 20:00:00,20.615447248817116,59.879926545341085,0.0,0.2832131786435199,Partially cloudy
2023-01-10 21:00:00,15.486319328629076,93.19382612210549,0.0,1.5079553803775387,Partially cloudy
2023-01-10 22:00:00,27.909445918143355,77.73352186665758,0.5,7.443292192348866,Rain
2023-01-10 23:00:00,18.542213588140978,75.05952994274432,0.5,10.349465356895436,Thunderstorm
2023-01-11 00:00:00,33.80917168705828,68.70987965854948,1.0,5.021029898689186,Partially cloudy
2023-01-11 01:00:00,34.07857154005175,69.30249500435649,0.0,10.432326887664756,Rain
2023-01-11 02:00:00,33.29728780440897,74.34072517271363,0.0,10.479533841479341,Partially cloudy
2023-01-11 03:00:00,22.403174005108887,81.33934131662483,0.1,10.559038609917463,Clear
2023-01-11 04:00:00,15.309132330577349,81.59657432818233,0.1,7.387827810307626,Partially cloudy
2023-01-11 05:00:00,33.566371251754504,57.72622584674523,0.0,13.72329225182256,Clear
2023-01-11 06:00:00,23.563682966346285,72.50507384344822,0.0,7.337947769709234,Rain
2023-01-11 07:00:00,34.33309638087339,68.53811427653459,0.1,6.753977902449573,Rain
2023-01-11 08:00:00,34.272399541785056,89.17371348212228,0.1,2.990712285159405,Thunderstorm
2023-01-11 09:00:00,32.060189109347206,78.41385145482694,0.0,4.614826310345047,Partially cloudy
2023-01-11 10:00:00,20.888977841391714,73.96268298871918,0.0,0.6350173877745502,Rain
2023-01-11 11:00:00,22.701954572038506,55.19275889805128,0.0,9.503029404242554,Thunderstorm
2023-01-11 12:00:00,32.02273343033714,77.25370501955351,0.0,3.7280361589063933,Partially cloudy
2023-01-11 13:00:00,21.338440103125553,55.2741757556105,0.0,4.562328817281976,Rain
2023-01-11 14:00:00,18.38985493372185,65.17429590045884,0.0,11.562217824964819,Clear
2023-01-11 15:00:00,26.136025249167005,56.42788841664493,0.0,4.908317747421808,Rain
2023-01-11 16:00:00,33.723095483215616,81.1433141160966,0.0,3.6329383801971327,Clear
2023-01-11 17:00:00,28.92059593349946,59.28134512262687,0.0,2.535866237005586,Thunderstorm
2023-01-11 18:00:00,26.4012234017873,67.63367179346116,0.5,11.622876032729339,Thunderstorm
2023-01-11 19:00:00,16.943529875415372,90.30536499284504,0.0,1.9455938698504034,Partially cloudy
2023-01-11 20:00:00,27.300144533983396,59.19423725295366,0.0,6.806306403755303,Partially cloudy
2023-01-11 21:00:00,34.801077002085265,72.85122787814507,0.5,7.603951741157916,Partially cloudy
2023-01-11 22:00:00,17.801680304730482,68.86722475247099,0.0,10.310848690285718,Thunderstorm
2023-01-11 23:00:00,25.366593047274733,50.815581847057835,2.0,9.499252234994932,Clear
2023-01-12 00:00:00,32.54746143855911,85.67411511077657,0.5,12.160810094177622,Partially cloudy
2023-01-12 01:00:00,29.815372355084087,53.10706578415699,0.0,0.6712715088935722,Partially cloudy
2023-01-12 02:00:00,28.94031481990536,71.3414759439629,2.0,4.446610871690958,Thunderstorm
2023-01-12 03:00:00,29.049681679742186,75.23052327225275,0.0,4.202011781630696,Clear
2023-01-12 04:00:00,22.189823024395103,78.27919054765641,0.0,2.1902535838816233,Rain
2023-01-12 05:00:00,20.871836885289866,80.9884233188544,0.0,4.337673807846647,Partially cloudy
2023-01-12 06:00:00,31.187223109570272,61.39725725852218,0.0,4.6464797121435515,Rain
2023-01-12 07:00:00,31.202267893583617,50.44904494963022,1.0,7.828266928912174,Rain
2023-01-12 08:00:00,32.341446371602075,82.55496480597104,0.0,9.95556718389384,Partially cloudy
2023-01-12 09:00:00,33.26481105112943,74.10454697064104,0.0,5.716507704177211,Thunderstorm
2023-01-12 10:00:00,25.226847977218757,87.6252966443262,0.0,10.792053469700718,Partially cloudy
2023-01-12 11:00:00,25.030325893743992,86.96247633053125,0.0,5.0424800786937,Clear
2023-01-12 12:00:00,30.965903579335503,87.94967755045474,0.0,4.354255159721405,Clear
2023-01-12 13:00:00,27.999278615555305,71.8292596990793,0.0,8.117820837855366,Partially cloudy
2023-01-12 14:00:00,29.03933754515407,65.01327781265896,0.5,0.3557454045868591,Rain
2023-01-12 15:00:00,30.91585338872202,85.62011911661165,0.0,1.1968368545100057,Clear
2023-01-12 16:00:00,32.800106836351326,70.30823508631647,0.5,6.269543153797906,Clear
2023-01-12 17:00:00,21.759903137030715,58.25489883815455,0.0,14.143690670876348,Partially cloudy
2023-01-12 18:00:00,22.51165905279888,88.47383088026635,0.1,10.822676697651355,Partially cloudy
2023-01-12 19:00:00,16.87963879681738,89.71519445475562,0.1,1.3218985425083662,Thunderstorm
2023-01-12 20:00:00,26.56560281992348,70.98393902630765,0.0,12.694770191713106,Partially cloudy
2023-01-12 21:00:00,15.718845475934842,53.406487728940434,0.0,10.984511559122716,Partially cloudy
2023-01-12 22:00:00,24.311960362649202,67.4521740462619,0.5,9.164197885539798,Clear
2023-01-12 23:00:00,25.85289269415153,86.15919467581716,0.0,12.304394409137661,Clear
2023-01-13 00:00:00,20.730825042565687,90.5798312845803,2.0,6.061647716144357,Clear
2023-01-13 01:00:00,26.816665211380215,59.15627341239181,0.0,3.3225157628077913,Rain
2023-01-13 02:00:00,15.610004998780989,53.01381254113722,0.0,7.68035083663139,Clear
2023-01-13 03:00:00,15.746963774984287,89.48077039097774,0.0,8.232626333902108,Clear
2023-01-13 04:00:00,31.452011213193167,67.52322225404939,2.0,8.07489558014868,Partially cloudy
2023-01-13 05:00:00,22.20381282822526,74.37924339204035,0.0,8.47610687220158,Thunderstorm
2023-01-13 06:00:00,17.541210253037697,93.56296154228414,0.5,14.230573773587713,Clear
